"","Year","Date","Week","Location","elev","n_conc","conc_bin","Home_Team","Away_Team"
"1996",2012,"12/6/2012",14,"OAK",0,0,0,"OAK","DEN"
"1997",2012,"12/16/2012",15,"OAK",0,2,1,"OAK","KC"
"1998",2013,"9/15/2013",2,"OAK",0,0,0,"OAK","JAX"
"1999",2013,"9/29/2013",4,"OAK",0,0,0,"OAK","WAS"
"2000",2013,"10/6/2013",5,"OAK",0,1,1,"OAK","SD"
"2001",2013,"10/27/2013",8,"OAK",0,1,1,"OAK","PIT"
"2002",2013,"11/3/2013",9,"OAK",0,0,0,"OAK","PHI"
"2003",2013,"11/24/2013",12,"OAK",0,3,1,"OAK","TEN"
"2004",2013,"12/15/2013",15,"OAK",0,0,0,"OAK","KC"
"2005",2013,"12/29/2013",17,"OAK",0,0,0,"OAK","DEN"
"2006",2014,"9/14/2014",2,"OAK",0,0,0,"OAK","HOU"
"2007",2014,"10/12/2014",6,"OAK",0,0,0,"OAK","SD"
"2008",2014,"10/19/2014",7,"OAK",0,0,0,"OAK","ARI"
"2009",2014,"11/9/2014",10,"OAK",0,1,1,"OAK","DEN"
"2010",2014,"11/20/2014",12,"OAK",0,3,1,"OAK","KC"
"2011",2014,"12/7/2014",14,"OAK",0,0,0,"OAK","SF"
"2012",2014,"12/21/2014",16,"OAK",0,1,1,"OAK","BUF"
"2013",2015,"9/13/2015",1,"OAK",0,0,0,"OAK","CIN"
"2014",2015,"9/20/2015",2,"OAK",0,0,0,"OAK","BAL"
"2015",2015,"10/11/2015",5,"OAK",0,0,0,"OAK","DEN"
"2016",2015,"11/1/2015",8,"OAK",0,0,0,"OAK","NYJ"
"2017",2015,"11/15/2015",10,"OAK",0,1,1,"OAK","MIN"
"2018",2015,"12/6/2015",13,"OAK",0,1,1,"OAK","KC"
"2019",2015,"12/20/2015",15,"OAK",0,0,0,"OAK","GB"
"2020",2015,"12/24/2015",16,"OAK",0,2,1,"OAK","SD"
"2021",2016,"9/18/2016",2,"OAK",0,2,1,"OAK","ATL"
"2022",2016,"10/9/2016",5,"OAK",0,0,0,"OAK","SD"
"2023",2016,"10/16/2016",6,"OAK",0,0,0,"OAK","KC"
"2024",2016,"11/6/2016",9,"OAK",0,0,0,"OAK","DEN"
"2025",2016,"11/27/2016",12,"OAK",0,1,1,"OAK","CAR"
"2026",2016,"12/4/2016",13,"OAK",0,1,1,"OAK","BUF"
"2027",2016,"12/24/2016",16,"OAK",0,1,1,"OAK","IND"
"2028",2017,"9/17/2017",2,"OAK",0,0,0,"OAK","NYJ"
"2029",2017,"10/8/2017",5,"OAK",0,1,1,"OAK","BAL"
"2030",2017,"10/15/2017",6,"OAK",0,0,0,"OAK","LAC"
"2031",2017,"10/19/2017",7,"OAK",0,0,0,"OAK","KC"
"2032",2017,"11/26/2017",12,"OAK",0,1,1,"OAK","DEN"
"2033",2017,"12/3/2017",13,"OAK",0,2,1,"OAK","NYG"
"2034",2017,"12/17/2017",15,"OAK",0,1,1,"OAK","DAL"
"2035",2018,"9/10/2018",1,"OAK",0,0,0,"OAK","LAR"
"2036",2018,"9/30/2018",4,"OAK",0,0,0,"OAK","CLE"
"2037",2018,"10/28/2018",8,"OAK",0,0,0,"OAK","IND"
"2038",2018,"11/11/2018",10,"OAK",0,0,0,"OAK","LAC"
"2039",2018,"12/2/2018",13,"OAK",0,1,1,"OAK","KC"
"2040",2018,"12/9/2018",14,"OAK",0,0,0,"OAK","PIT"
"2041",2018,"12/24/2018",16,"OAK",0,0,0,"OAK","DEN"
"2042",2019,"9/9/2019",1,"OAK",0,0,0,"OAK","DEN"
"2043",2019,"9/15/2019",2,"OAK",0,0,0,"OAK","KC"
"2044",2019,"11/3/2019",9,"OAK",0,0,0,"OAK","DET"
"2045",2019,"11/7/2019",10,"OAK",0,0,0,"OAK","LAC"
"2046",2019,"11/17/2019",11,"OAK",0,1,1,"OAK","CIN"
"2047",2019,"12/8/2019",14,"OAK",0,1,1,"OAK","TEN"
"2048",2019,"12/15/2019",15,"OAK",0,0,0,"OAK","JAX"
